,Sample_ID,Run_ID,Release_version,Sex,Body_site
1404,SRS482647,SRR994985,2.0,male ,antecubital fossa 
1405,SRS482647,SRR995034,2.0,male ,antecubital fossa 
1458,SRS482674,SRR995062,2.0,male ,antecubital fossa 
1459,SRS482674,SRR995089,2.0,male ,antecubital fossa 
1466,SRS482678,SRR995092,2.0,male ,antecubital fossa 
1467,SRS482678,SRR995136,2.0,male ,antecubital fossa 
1468,SRS482679,SRR995093,2.0,male ,antecubital fossa 
1469,SRS482679,SRR995137,2.0,male ,antecubital fossa 
1474,SRS482682,SRR995097,2.0,male ,antecubital fossa 
1475,SRS482682,SRR995141,2.0,male ,antecubital fossa 
1480,SRS482685,SRR995098,2.0,male ,antecubital fossa 
1481,SRS482685,SRR995142,2.0,male ,antecubital fossa 
1514,SRS482702,SRR995116,2.0,male ,antecubital fossa 
1515,SRS482702,SRR995160,2.0,male ,antecubital fossa 
1516,SRS482703,SRR995117,2.0,male ,antecubital fossa 
1517,SRS482703,SRR995161,2.0,male ,antecubital fossa 
1554,SRS482767,SRR995270,2.0,male ,antecubital fossa 
1555,SRS482767,SRR995278,2.0,male ,antecubital fossa 
1560,SRS482770,SRR995273,2.0,male ,antecubital fossa 
1561,SRS482770,SRR995281,2.0,male ,antecubital fossa 
1568,SRS482774,SRR995277,2.0,male ,antecubital fossa 
1569,SRS482774,SRR995285,2.0,male ,antecubital fossa 
1570,SRS482775,SRR995286,2.0,male ,antecubital fossa 
1571,SRS482775,SRR995354,2.0,male ,antecubital fossa 
1572,SRS482776,SRR995288,2.0,male ,antecubital fossa 
1573,SRS482776,SRR995356,2.0,male ,antecubital fossa 
1574,SRS482777,SRR995287,2.0,male ,antecubital fossa 
1575,SRS482777,SRR995355,2.0,male ,antecubital fossa 
1576,SRS482778,SRR995289,2.0,male ,antecubital fossa 
1577,SRS482778,SRR995357,2.0,male ,antecubital fossa 
1578,SRS482779,SRR995290,2.0,male ,antecubital fossa 
1579,SRS482779,SRR995358,2.0,male ,antecubital fossa 
1580,SRS482780,SRR995291,2.0,male ,antecubital fossa 
1581,SRS482780,SRR995359,2.0,male ,antecubital fossa 
1582,SRS482781,SRR995292,2.0,male ,antecubital fossa 
1583,SRS482781,SRR995360,2.0,male ,antecubital fossa 
1584,SRS482782,SRR995293,2.0,male ,antecubital fossa 
1585,SRS482782,SRR995361,2.0,male ,antecubital fossa 
1642,SRS482811,SRR995322,2.0,male ,antecubital fossa 
1643,SRS482811,SRR995390,2.0,male ,antecubital fossa 
1644,SRS482812,SRR995323,2.0,male ,antecubital fossa 
1645,SRS482812,SRR995391,2.0,male ,antecubital fossa 
1646,SRS482813,SRR995324,2.0,male ,antecubital fossa 
1647,SRS482813,SRR995392,2.0,male ,antecubital fossa 
1648,SRS482814,SRR995325,2.0,male ,antecubital fossa 
1649,SRS482814,SRR995393,2.0,male ,antecubital fossa 
1650,SRS482815,SRR995326,2.0,male ,antecubital fossa 
1651,SRS482815,SRR995394,2.0,male ,antecubital fossa 
1652,SRS482816,SRR995327,2.0,male ,antecubital fossa 
1653,SRS482816,SRR995395,2.0,male ,antecubital fossa 
1654,SRS482817,SRR995328,2.0,male ,antecubital fossa 
1655,SRS482817,SRR995396,2.0,male ,antecubital fossa 
1656,SRS482818,SRR995329,2.0,male ,antecubital fossa 
1657,SRS482818,SRR995397,2.0,male ,antecubital fossa 
1722,SRS482867,SRR995462,2.0,male ,antecubital fossa 
1723,SRS482867,SRR995476,2.0,male ,antecubital fossa 
1724,SRS482868,SRR995463,2.0,male ,antecubital fossa 
1725,SRS482868,SRR995477,2.0,male ,antecubital fossa 
1740,SRS482876,SRR995488,2.0,male ,antecubital fossa 
1741,SRS482876,SRR995498,2.0,male ,antecubital fossa 
1742,SRS482877,SRR995489,2.0,male ,antecubital fossa 
1743,SRS482877,SRR995499,2.0,male ,antecubital fossa 
1760,SRS482886,SRR995508,2.0,male ,antecubital fossa 
1761,SRS482886,SRR995540,2.0,male ,antecubital fossa 
1762,SRS482887,SRR995509,2.0,male ,antecubital fossa 
1763,SRS482887,SRR995541,2.0,male ,antecubital fossa 
1764,SRS482888,SRR995510,2.0,male ,antecubital fossa 
1765,SRS482888,SRR995542,2.0,male ,antecubital fossa 
1766,SRS482889,SRR995511,2.0,male ,antecubital fossa 
1767,SRS482889,SRR995543,2.0,male ,antecubital fossa 
1768,SRS482890,SRR995512,2.0,male ,antecubital fossa 
1769,SRS482890,SRR995544,2.0,male ,antecubital fossa 
1770,SRS482891,SRR995513,2.0,male ,antecubital fossa 
1771,SRS482891,SRR995545,2.0,male ,antecubital fossa 
1772,SRS482892,SRR995515,2.0,male ,antecubital fossa 
1773,SRS482892,SRR995547,2.0,male ,antecubital fossa 
1774,SRS482893,SRR995514,2.0,male ,antecubital fossa 
1775,SRS482893,SRR995546,2.0,male ,antecubital fossa 
1862,SRS482940,SRR995604,2.0,male ,antecubital fossa 
1863,SRS482940,SRR995654,2.0,male ,antecubital fossa 
1886,SRS482952,SRR995616,2.0,male ,antecubital fossa 
1887,SRS482952,SRR995666,2.0,male ,antecubital fossa 
1890,SRS482954,SRR995618,2.0,male ,antecubital fossa 
1891,SRS482954,SRR995668,2.0,male ,antecubital fossa 
1894,SRS482956,SRR995620,2.0,male ,antecubital fossa 
1895,SRS482956,SRR995670,2.0,male ,antecubital fossa 
1900,SRS482959,SRR995622,2.0,male ,antecubital fossa 
1901,SRS482959,SRR995672,2.0,male ,antecubital fossa 
1914,SRS482966,SRR995630,2.0,male ,antecubital fossa 
1915,SRS482966,SRR995680,2.0,male ,antecubital fossa 
1918,SRS482968,SRR995632,2.0,male ,antecubital fossa 
1919,SRS482968,SRR995682,2.0,male ,antecubital fossa 
1922,SRS482970,SRR995634,2.0,male ,antecubital fossa 
1923,SRS482970,SRR995684,2.0,male ,antecubital fossa 
1926,SRS482972,SRR995686,2.0,male ,antecubital fossa 
1927,SRS482972,SRR995721,2.0,male ,antecubital fossa 
1928,SRS482973,SRR995687,2.0,male ,antecubital fossa 
1929,SRS482973,SRR995722,2.0,male ,antecubital fossa 
1946,SRS482982,SRR995696,2.0,male ,antecubital fossa 
1947,SRS482982,SRR995731,2.0,male ,antecubital fossa 
1948,SRS482983,SRR995697,2.0,male ,antecubital fossa 
1949,SRS482983,SRR995732,2.0,male ,antecubital fossa 
1956,SRS482987,SRR995701,2.0,male ,antecubital fossa 
1957,SRS482987,SRR995736,2.0,male ,antecubital fossa 
1958,SRS482988,SRR995702,2.0,male ,antecubital fossa 
1959,SRS482988,SRR995737,2.0,male ,antecubital fossa 
1976,SRS482997,SRR995711,2.0,male ,antecubital fossa 
1977,SRS482997,SRR995746,2.0,male ,antecubital fossa 
1978,SRS482998,SRR995712,2.0,male ,antecubital fossa 
1979,SRS482998,SRR995747,2.0,male ,antecubital fossa 
1986,SRS483002,SRR995716,2.0,male ,antecubital fossa 
1987,SRS483002,SRR995751,2.0,male ,antecubital fossa 
1988,SRS483003,SRR995717,2.0,male ,antecubital fossa 
1989,SRS483003,SRR995752,2.0,male ,antecubital fossa 
2062,SRS483110,SRR995930,2.0,male ,antecubital fossa 
2063,SRS483110,SRR996004,2.0,male ,antecubital fossa 
2066,SRS483112,SRR995931,2.0,male ,antecubital fossa 
2067,SRS483112,SRR996005,2.0,male ,antecubital fossa 
2074,SRS483116,SRR995935,2.0,male ,antecubital fossa 
2075,SRS483116,SRR996009,2.0,male ,antecubital fossa 
2076,SRS483117,SRR995936,2.0,male ,antecubital fossa 
2077,SRS483117,SRR996010,2.0,male ,antecubital fossa 
2082,SRS483120,SRR995940,2.0,male ,antecubital fossa 
2083,SRS483120,SRR996014,2.0,male ,antecubital fossa 
2088,SRS483123,SRR995941,2.0,male ,antecubital fossa 
2089,SRS483123,SRR996015,2.0,male ,antecubital fossa 
2094,SRS483126,SRR995945,2.0,male ,antecubital fossa 
2095,SRS483126,SRR996019,2.0,male ,antecubital fossa 
2096,SRS483127,SRR995946,2.0,male ,antecubital fossa 
2097,SRS483127,SRR996020,2.0,male ,antecubital fossa 
2104,SRS483131,SRR995950,2.0,male ,antecubital fossa 
2105,SRS483131,SRR996024,2.0,male ,antecubital fossa 
2114,SRS483136,SRR995956,2.0,male ,antecubital fossa 
2115,SRS483136,SRR996030,2.0,male ,antecubital fossa 
2124,SRS483141,SRR995960,2.0,male ,antecubital fossa 
2125,SRS483141,SRR996034,2.0,male ,antecubital fossa 
2132,SRS483145,SRR995964,2.0,male ,antecubital fossa 
2133,SRS483145,SRR996038,2.0,male ,antecubital fossa 
2140,SRS483149,SRR995968,2.0,male ,antecubital fossa 
2141,SRS483149,SRR996042,2.0,male ,antecubital fossa 
2142,SRS483150,SRR995969,2.0,male ,antecubital fossa 
2143,SRS483150,SRR996043,2.0,male ,antecubital fossa 
2144,SRS483151,SRR996044,2.0,male ,antecubital fossa 
2145,SRS483151,SRR996112,2.0,male ,antecubital fossa 
2146,SRS483152,SRR996045,2.0,male ,antecubital fossa 
2147,SRS483152,SRR996113,2.0,male ,antecubital fossa 
2152,SRS483155,SRR996048,2.0,male ,antecubital fossa 
2153,SRS483155,SRR996116,2.0,male ,antecubital fossa 
2154,SRS483156,SRR996049,2.0,male ,antecubital fossa 
2155,SRS483156,SRR996117,2.0,male ,antecubital fossa 
2180,SRS483169,SRR996062,2.0,male ,antecubital fossa 
2181,SRS483169,SRR996130,2.0,male ,antecubital fossa 
2186,SRS483172,SRR996065,2.0,male ,antecubital fossa 
2187,SRS483172,SRR996133,2.0,male ,antecubital fossa 
2188,SRS483173,SRR996066,2.0,male ,antecubital fossa 
2189,SRS483173,SRR996134,2.0,male ,antecubital fossa 
2194,SRS483176,SRR996069,2.0,male ,antecubital fossa 
2195,SRS483176,SRR996137,2.0,male ,antecubital fossa 
2196,SRS483177,SRR996070,2.0,male ,antecubital fossa 
2197,SRS483177,SRR996138,2.0,male ,antecubital fossa 
2202,SRS483180,SRR996073,2.0,male ,antecubital fossa 
2203,SRS483180,SRR996141,2.0,male ,antecubital fossa 
2206,SRS483182,SRR996075,2.0,male ,antecubital fossa 
2207,SRS483182,SRR996143,2.0,male ,antecubital fossa 
2214,SRS483186,SRR996079,2.0,male ,antecubital fossa 
2215,SRS483186,SRR996147,2.0,male ,antecubital fossa 
2222,SRS483190,SRR996083,2.0,male ,antecubital fossa 
2223,SRS483190,SRR996151,2.0,male ,antecubital fossa 
2238,SRS483198,SRR996092,2.0,male ,antecubital fossa 
2239,SRS483198,SRR996160,2.0,male ,antecubital fossa 
2250,SRS483204,SRR996097,2.0,male ,antecubital fossa 
2251,SRS483204,SRR996165,2.0,male ,antecubital fossa 
2270,SRS483214,SRR996107,2.0,male ,antecubital fossa 
2271,SRS483214,SRR996175,2.0,male ,antecubital fossa 
2334,SRS483246,SRR996207,2.0,male ,antecubital fossa 
2335,SRS483246,SRR996259,2.0,male ,antecubital fossa 
2336,SRS483247,SRR996208,2.0,male ,antecubital fossa 
2337,SRS483247,SRR996260,2.0,male ,antecubital fossa 
2344,SRS483251,SRR996212,2.0,male ,antecubital fossa 
2345,SRS483251,SRR996264,2.0,male ,antecubital fossa 
2352,SRS483255,SRR996216,2.0,male ,antecubital fossa 
2353,SRS483255,SRR996268,2.0,male ,antecubital fossa 
2354,SRS483256,SRR996217,2.0,male ,antecubital fossa 
2355,SRS483256,SRR996269,2.0,male ,antecubital fossa 
2362,SRS483260,SRR996221,2.0,male ,antecubital fossa 
