,Sample_ID,Run_ID,Release_version,Sex,Body_site
3065,SRS483605,SRR997080,2.0,male ,popliteal fossa 
3074,SRS483610,SRR996999,2.0,male ,popliteal fossa 
3075,SRS483610,SRR997084,2.0,male ,popliteal fossa 
3106,SRS483626,SRR997015,2.0,male ,popliteal fossa 
3107,SRS483626,SRR997100,2.0,male ,popliteal fossa 
3114,SRS483630,SRR997019,2.0,male ,popliteal fossa 
3115,SRS483630,SRR997104,2.0,male ,popliteal fossa 
3122,SRS483634,SRR997023,2.0,male ,popliteal fossa 
3123,SRS483634,SRR997108,2.0,male ,popliteal fossa 
3130,SRS483638,SRR997027,2.0,male ,popliteal fossa 
3131,SRS483638,SRR997112,2.0,male ,popliteal fossa 
3138,SRS483642,SRR997031,2.0,male ,popliteal fossa 
3139,SRS483642,SRR997116,2.0,male ,popliteal fossa 
3144,SRS483645,SRR997035,2.0,male ,popliteal fossa 
3145,SRS483645,SRR997120,2.0,male ,popliteal fossa 
